order_number,order_date,product_code,quantity,price,sales,country
10261,2004-06-17,S24_3151,22,91.17,2005.74,Canada
10273,2004-07-21,S24_3151,27,100.0,2796.12,Belgium
10283,2004-08-20,S24_3151,34,92.94,3159.96,Canada
10295,2004-09-10,S24_3151,46,84.97,3908.62,USA
10306,2004-10-14,S24_3151,31,84.08,2606.48,UK
10315,2004-10-29,S24_3151,24,86.74,2081.76,France
10326,2004-11-09,S24_3151,41,85.85,3519.85,Sweden
10339,2004-11-23,S24_3151,55,100.0,10758.0,Japan
10350,2004-12-02,S24_3151,30,100.0,3021.0,Spain
10373,2005-01-31,S24_3151,33,57.32,1891.56,Finland
10384,2005-02-23,S24_3151,43,97.87,4208.41,USA
10396,2005-03-23,S24_3151,27,83.2,2246.4,USA
10414,2005-05-06,S24_3151,60,100.0,6107.4,USA
10110,2003-03-18,S24_3191,27,73.62,1987.74,UK
10124,2003-05-21,S24_3191,49,83.04,4068.96,USA
10148,2003-09-11,S24_3191,31,73.62,2282.22,Australia
10161,2003-10-17,S24_3191,20,77.05,1541.0,Denmark
10172,2003-11-05,S24_3191,24,81.33,1951.92,USA
10182,2003-11-12,S24_3191,33,94.17,3107.61,USA
10192,2003-11-20,S24_3191,32,72.77,2328.64,USA
10204,2003-12-02,S24_3191,40,79.62,3184.8,USA
10212,2004-01-16,S24_3191,27,79.62,2149.74,Spain
10227,2004-03-02,S24_3191,40,79.62,3184.8,France
10241,2004-04-13,S24_3191,26,81.33,2114.58,France
10267,2004-07-07,S24_3191,44,96.74,4256.56,USA
10279,2004-08-09,S24_3191,33,71.06,2344.98,Spain
10288,2004-09-01,S24_3191,34,68.49,2328.66,Singapore
10302,2003-10-06,S24_3191,48,74.48,3575.04,UK
10311,2004-10-16,S24_3191,25,83.04,2076.0,Spain
10321,2004-11-04,S24_3191,39,84.75,3305.25,USA
10332,2004-11-17,S24_3191,45,34.19,1538.55,UK
10346,2004-11-29,S24_3191,24,100.0,3325.92,USA
10368,2005-01-19,S24_3191,46,79.62,3662.52,USA
10380,2005-02-16,S24_3191,44,79.06,3478.64,Spain
10407,2005-04-22,S24_3191,13,81.33,1057.29,USA
10420,2005-05-29,S24_3191,35,96.74,3385.9,Australia
10108,2003-03-03,S24_3371,30,63.07,1892.1,Philippines
10122,2003-05-08,S24_3371,34,50.21,1707.14,France
10135,2003-07-02,S24_3371,27,66.13,1785.51,USA
10147,2003-09-05,S24_3371,30,68.58,2057.4,USA
10159,2003-10-10,S24_3371,50,69.8,3490.0,USA
10169,2003-11-04,S24_3371,34,50.21,1707.14,Australia
10181,2003-11-12,S24_3371,23,65.52,1506.96,Norway
10191,2003-11-20,S24_3371,48,60.01,2880.48,Germany
10203,2003-12-02,S24_3371,34,64.9,2206.6,Spain
10211,2004-01-15,S24_3371,48,48.98,2351.04,France
10225,2004-02-22,S24_3371,24,50.21,1205.04,Switzerland
10238,2004-04-09,S24_3371,47,62.45,2935.15,Denmark
10253,2004-06-01,S24_3371,24,52.66,1263.84,UK
10266,2004-07-06,S24_3371,47,62.45,2935.15,Italy
10276,2004-08-02,S24_3371,20,61.23,1224.6,USA
10287,2004-08-30,S24_3371,20,67.97,1359.4,Switzerland
10300,2003-10-04,S24_3371,31,58.78,1822.18,Germany
10310,2004-10-16,S24_3371,38,56.94,2163.72,Germany
10320,2004-11-03,S24_3371,26,61.23,1591.98,Sweden
10331,2004-11-17,S24_3371,25,100.0,3078.5,USA
10342,2004-11-24,S24_3371,48,62.45,2997.6,Australia
10355,2004-12-07,S24_3371,44,62.45,2747.8,Spain
10363,2005-01-06,S24_3371,21,100.0,2447.76,Finland
10378,2005-02-10,S24_3371,46,41.54,1910.84,Spain
10390,2005-03-04,S24_3371,46,52.84,2430.64,USA
10419,2005-05-17,S24_3371,55,52.66,2896.3,Austria
10106,2003-02-17,S24_3420,31,52.6,1630.6,Italy
10119,2003-04-28,S24_3420,20,72.98,1459.6,Austria
10131,2003-06-16,S24_3420,29,59.18,1716.22,USA
10143,2003-08-10,S24_3420,33,77.59,2560.47,USA
10155,2003-10-06,S24_3420,34,55.89,1900.26,Finland
10167,2003-10-23,S24_3420,32,63.12,2019.84,Sweden
10178,2003-11-08,S24_3420,27,73.64,1988.28,France
10186,2003-11-14,S24_3420,21,69.04,1449.84,UK
10198,2003-11-27,S24_3420,27,71.67,1935.09,Philippines
10209,2004-01-09,S24_3420,36,77.59,2793.24,USA
10222,2004-02-19,S24_3420,43,70.35,3025.05,USA
10249,2004-05-08,S24_3420,25,69.7,1742.5,USA
10262,2004-06-24,S24_3420,46,70.35,3236.1,Spain
10274,2004-07-21,S24_3420,24,72.33,1735.92,USA
10284,2004-08-21,S24_3420,39,71.67,2795.13,Norway
10296,2004-09-15,S24_3420,31,53.92,1671.52,Germany
10307,2004-10-14,S24_3420,22,71.67,1576.74,USA
10316,2004-11-01,S24_3420,47,76.93,3615.71,UK
10328,2004-11-12,S24_3420,20,72.98,1459.6,Italy
10339,2004-11-23,S24_3420,29,99.69,2891.01,Japan
10351,2004-12-03,S24_3420,38,68.38,2598.44,UK
10361,2004-12-17,S24_3420,34,100.0,3871.92,Australia
10373,2005-01-31,S24_3420,46,66.0,3036.0,Finland
10386,2005-03-01,S24_3420,35,63.76,2231.6,Spain
10398,2005-03-30,S24_3420,34,71.67,2436.78,France
10400,2005-04-01,S24_3420,38,57.2,2173.6,USA
10415,2005-05-09,S24_3420,18,69.7,1254.6,Australia
10110,2003-03-18,S24_3432,37,100.0,3724.42,UK
10124,2003-05-21,S24_3432,43,100.0,5203.0,USA
10148,2003-09-11,S24_3432,27,100.0,3469.5,Australia
10161,2003-10-17,S24_3432,30,100.0,3148.2,Denmark
10172,2003-11-05,S24_3432,22,98.51,2167.22,USA
10182,2003-11-12,S24_3432,49,100.0,6244.07,USA
10192,2003-11-20,S24_3432,46,100.0,5566.0,USA
10204,2003-12-02,S24_3432,48,91.02,4368.96,USA
10212,2004-01-16,S24_3432,46,87.81,4039.26,Spain
10226,2004-02-26,S24_3432,48,92.09,4420.32,USA
10241,2004-04-13,S24_3432,27,86.73,2341.71,France
10267,2004-07-07,S24_3432,43,100.0,5110.98,USA
10279,2004-08-09,S24_3432,48,100.0,6168.0,Spain
10288,2004-09-01,S24_3432,41,100.0,4873.26,Singapore
10301,2003-10-05,S24_3432,22,96.37,2120.14,Norway
10311,2004-10-16,S24_3432,46,92.09,4236.14,Spain
10321,2004-11-04,S24_3432,21,89.95,1888.95,USA
10332,2004-11-17,S24_3432,31,37.18,1152.58,UK
10346,2004-11-29,S24_3432,26,95.88,2492.88,USA
10368,2005-01-19,S24_3432,20,99.58,1991.6,USA
10380,2005-02-16,S24_3432,34,100.0,3953.18,Spain
10407,2005-04-22,S24_3432,43,86.73,3729.39,USA
10420,2005-05-29,S24_3432,26,100.0,2617.16,Australia
10105,2003-02-11,S24_3816,50,79.67,3983.5,Denmark
10119,2003-04-28,S24_3816,35,90.57,3169.95,Austria
10129,2003-06-12,S24_3816,50,77.99,3899.5,UK
10143,2003-08-10,S24_3816,23,80.51,1851.73,USA
10155,2003-10-06,S24_3816,37,67.93,2513.41,Finland
10167,2003-10-23,S24_3816,29,83.86,2431.94,Sweden
10178,2003-11-08,S24_3816,21,72.12,1514.52,France
10186,2003-11-14,S24_3816,36,85.54,3079.44,UK
10197,2003-11-26,S24_3816,22,86.38,1900.36,Spain
10209,2004-01-09,S24_3816,22,89.73,1974.06,USA
10222,2004-02-19,S24_3816,46,80.51,3703.46,USA
10248,2004-05-07,S24_3816,23,76.31,1755.13,USA
10262,2004-06-24,S24_3816,49,87.21,4273.29,Spain
10273,2004-07-21,S24_3816,48,83.02,3984.96,Belgium
10283,2004-08-20,S24_3816,33,72.96,2407.68,Canada
10296,2004-09-15,S24_3816,22,77.15,1697.3,Germany
10307,2004-10-14,S24_3816,22,91.41,2011.02,USA
10316,2004-11-01,S24_3816,25,92.25,2306.25,UK
10326,2004-11-09,S24_3816,20,92.25,1845.0,Sweden
10339,2004-11-23,S24_3816,42,59.36,2493.12,Japan
10350,2004-12-02,S24_3816,25,60.34,1508.5,Spain
10373,2005-01-31,S24_3816,23,100.0,2394.3,Finland
10385,2005-02-28,S24_3816,37,85.54,3164.98,USA
10396,2005-03-23,S24_3816,37,90.57,3351.09,USA
10400,2005-04-01,S24_3816,42,72.96,3064.32,USA
10414,2005-05-06,S24_3816,51,76.31,3891.81,USA
10108,2003-03-03,S24_3856,40,100.0,5448.8,Philippines
10122,2003-05-08,S24_3856,43,100.0,5494.97,France
10135,2003-07-02,S24_3856,47,100.0,6336.07,USA
10147,2003-09-05,S24_3856,23,100.0,2906.97,USA
10160,2003-10-11,S24_3856,35,100.0,4767.7,USA
10170,2003-11-04,S24_3856,34,100.0,3819.56,Austria
10181,2003-11-12,S24_3856,25,100.0,3861.75,Norway
10192,2003-11-20,S24_3856,45,100.0,6319.35,USA
10203,2003-12-02,S24_3856,47,100.0,6996.42,Spain
10212,2004-01-16,S24_3856,49,100.0,6949.67,Spain
10225,2004-02-22,S24_3856,40,100.0,4550.0,Switzerland
10239,2004-04-12,S24_3856,29,100.0,4479.63,Finland
10253,2004-06-01,S24_3856,39,100.0,5148.0,UK
10266,2004-07-06,S24_3856,24,100.0,2932.08,Italy
10278,2004-08-06,S24_3856,25,100.0,3159.75,USA
10287,2004-08-30,S24_3856,36,100.0,4297.32,Switzerland
10301,2003-10-05,S24_3856,50,100.0,7723.5,Norway
10310,2004-10-16,S24_3856,45,100.0,5497.65,Germany
10321,2004-11-04,S24_3856,26,100.0,4052.88,USA
10331,2004-11-17,S24_3856,21,100.0,3135.93,USA
10342,2004-11-24,S24_3856,42,100.0,5013.54,Australia
10355,2004-12-07,S24_3856,32,100.0,5302.72,Spain
10363,2005-01-06,S24_3856,31,94.58,2931.98,Finland
10378,2005-02-10,S24_3856,33,53.27,1757.91,Spain
10390,2005-03-04,S24_3856,45,100.0,6763.05,USA
10405,2005-04-14,S24_3856,76,100.0,11739.7,France
10419,2005-05-17,S24_3856,70,100.0,9240.0,Austria
10106,2003-02-17,S24_3949,50,64.83,3241.5,Italy
10119,2003-04-28,S24_3949,28,70.29,1968.12,Austria
10131,2003-06-16,S24_3949,50,81.89,4094.5,USA
10143,2003-08-10,S24_3949,28,66.19,1853.32,USA
10155,2003-10-06,S24_3949,44,77.11,3392.84,Finland
10168,2003-10-28,S24_3949,27,73.02,1971.54,USA
10178,2003-11-08,S24_3949,30,72.33,2169.9,France
10198,2003-11-27,S24_3949,43,66.19,2846.17,Philippines
10210,2004-01-12,S24_3949,29,69.6,2018.4,Japan
10222,2004-02-19,S24_3949,48,56.64,2718.72,USA
10235,2004-04-02,S24_3949,33,60.05,1981.65,Canada
10250,2004-05-11,S24_3949,40,75.06,3002.4,USA
10262,2004-06-24,S24_3949,48,61.42,2948.16,Spain
10275,2004-07-23,S24_3949,41,81.89,3357.49,France
10284,2004-08-21,S24_3949,21,55.96,1175.16,Norway
10296,2004-09-15,S24_3949,32,71.65,2292.8,Germany
10308,2004-10-15,S24_3949,43,76.43,3286.49,USA
10316,2004-11-01,S24_3949,30,77.79,2333.7,UK
10328,2004-11-12,S24_3949,35,76.43,2675.05,Italy
10339,2004-11-23,S24_3949,45,96.92,4361.4,Japan
10351,2004-12-03,S24_3949,34,59.37,2018.58,UK
10361,2004-12-17,S24_3949,26,100.0,3710.98,Australia
10373,2005-01-31,S24_3949,39,73.0,2847.0,Finland
10386,2005-03-01,S24_3949,41,73.32,3006.12,Spain
10398,2005-03-30,S24_3949,41,68.24,2797.84,France
10401,2005-04-03,S24_3949,64,60.05,3843.2,USA
10416,2005-05-10,S24_3949,18,75.06,1351.08,Italy
10100,2003-01-06,S24_3969,49,34.47,1689.03,USA
10110,2003-03-18,S24_3969,48,34.47,1654.56,UK
10124,2003-05-21,S24_3969,46,33.23,1528.58,USA
10149,2003-09-12,S24_3969,26,38.98,1013.48,USA
10162,2003-10-18,S24_3969,37,38.98,1442.26,USA
10173,2003-11-05,S24_3969,35,33.23,1163.05,Italy
10182,2003-11-12,S24_3969,23,42.26,971.98,USA
10193,2003-11-21,S24_3969,22,41.03,902.66,Australia
10204,2003-12-02,S24_3969,39,33.23,1295.97,USA
10214,2004-01-26,S24_3969,44,34.88,1534.72,Spain
10227,2004-03-02,S24_3969,27,43.9,1185.3,France
10242,2004-04-20,S24_3969,46,36.93,1698.78,USA
10280,2004-08-17,S24_3969,33,41.85,1381.05,Italy
10288,2004-09-01,S24_3969,33,40.62,1340.46,Singapore
10303,2004-10-06,S24_3969,24,40.21,965.04,Spain
10312,2004-10-21,S24_3969,31,35.29,1093.99,USA
10332,2004-11-17,S24_3969,41,77.24,3166.84,UK
10346,2004-11-29,S24_3969,22,97.44,2143.68,USA
10368,2005-01-19,S24_3969,46,37.34,1717.64,USA
10380,2005-02-16,S24_3969,43,95.03,4086.29,Spain
10408,2005-04-22,S24_3969,15,36.93,553.95,Japan
10420,2005-05-29,S24_3969,15,43.49,652.35,Australia
10104,2003-01-31,S24_4048,26,100.0,2921.62,Spain
10115,2003-04-04,S24_4048,44,100.0,5568.64,USA
10127,2003-06-03,S24_4048,20,96.99,1939.8,USA
10141,2003-08-01,S24_4048,40,94.62,3784.8,Finland
10152,2003-09-25,S24_4048,23,100.0,2802.09,Australia
10165,2003-10-22,S24_4048,24,99.36,2384.64,Singapore
10176,2003-11-06,S24_4048,29,100.0,2915.66,Italy
10184,2003-11-14,S24_4048,49,100.0,5795.72,Spain
10195,2003-11-25,S24_4048,34,100.0,3699.88,USA
10207,2003-12-09,S24_4048,28,100.0,2980.6,USA
10220,2004-02-12,S24_4048,37,100.0,5032.74,Ireland
10230,2004-03-15,S24_4048,45,100.0,4737.15,Germany
10246,2004-05-05,S24_4048,46,100.0,6311.2,Spain
10271,2004-07-20,S24_4048,22,100.0,3070.54,USA
10282,2004-08-20,S24_4048,39,100.0,4797.39,USA
10292,2004-09-08,S24_4048,27,100.0,3832.38,USA
10305,2004-10-13,S24_4048,36,100.0,4641.48,USA
10314,2004-10-22,S24_4048,38,100.0,4000.26,Denmark
10325,2004-11-05,S24_4048,44,100.0,5325.76,Norway
10336,2004-11-20,S24_4048,31,100.0,4618.69,France
10349,2004-12-01,S24_4048,23,100.0,3182.97,USA
10359,2004-12-15,S24_4048,22,100.0,2603.04,France
10371,2005-01-23,S24_4048,28,50.32,1408.96,USA
10383,2005-02-22,S24_4048,21,93.91,1972.11,Spain
10394,2005-03-15,S24_4048,37,100.0,5207.75,Spain
10412,2005-05-03,S24_4048,31,100.0,4253.2,Spain
10103,2003-01-29,S24_4258,25,100.0,2873.0,Norway
10111,2003-03-25,S24_4258,26,86.68,2253.68,USA
10126,2003-05-28,S24_4258,34,100.0,3576.12,Spain
10139,2003-07-16,S24_4258,29,100.0,3276.13,Australia
10149,2003-09-12,S24_4258,20,90.57,1811.4,USA
10163,2003-10-20,S24_4258,42,91.55,3845.1,USA
10173,2003-11-05,S24_4258,22,100.0,2571.14,Italy
10183,2003-11-13,S24_4258,47,100.0,5035.11,USA
10193,2003-11-21,S24_4258,20,100.0,2279.0,Australia
10206,2003-12-05,S24_4258,33,97.39,3213.87,Canada
10215,2004-01-29,S24_4258,39,90.57,3532.23,USA
10228,2004-03-10,S24_4258,33,100.0,3406.59,USA
10244,2004-04-29,S24_4258,40,86.68,3467.2,Spain
10257,2004-06-14,S24_4258,46,78.89,3628.94,USA
10269,2004-07-16,S24_4258,48,97.39,4674.72,Austria
10280,2004-08-17,S24_4258,21,78.89,1656.69,Italy
10290,2004-09-07,S24_4258,45,100.0,5171.4,USA
10304,2004-10-11,S24_4258,33,100.0,3342.57,France
10312,2004-10-21,S24_4258,44,100.0,4884.88,USA
10324,2004-11-05,S24_4258,33,100.0,6267.69,USA
10333,2004-11-18,S24_4258,39,100.0,4424.16,USA
10348,2004-11-01,S24_4258,39,50.31,1962.09,Spain
10358,2004-12-10,S24_4258,41,100.0,6847.0,Spain
10369,2005-01-20,S24_4258,40,86.92,3476.8,USA
10382,2005-02-17,S24_4258,33,100.0,4592.61,USA
10423,2005-05-30,S24_4258,28,78.89,2208.92,Belgium
10106,2003-02-17,S24_4278,26,63.76,1657.76,Italy
10120,2003-04-29,S24_4278,29,85.49,2479.21,Australia
10133,2003-06-27,S24_4278,46,77.52,3565.92,Spain
10145,2003-08-25,S24_4278,33,84.77,2797.41,USA
10168,2003-10-28,S24_4278,48,78.25,3756.0,USA
10210,2004-01-12,S24_4278,40,71.0,2840.0,Japan
10223,2004-02-20,S24_4278,23,74.62,1716.26,Australia
10235,2004-04-02,S24_4278,40,81.14,3245.6,Canada
10250,2004-05-11,S24_4278,37,74.62,2760.94,USA
10263,2004-06-28,S24_4278,24,75.35,1808.4,USA
10275,2004-07-23,S24_4278,27,62.31,1682.37,France
10284,2004-08-21,S24_4278,21,71.0,1491.0,Norway
10297,2004-09-16,S24_4278,23,72.45,1666.35,Ireland
10308,2004-10-15,S24_4278,44,83.32,3666.08,USA
10317,2004-11-02,S24_4278,35,83.32,2916.2,USA
10328,2004-11-12,S24_4278,43,60.86,2616.98,Italy
10340,2004-11-24,S24_4278,40,84.77,3390.8,Spain
10353,2004-12-04,S24_4278,35,89.9,3146.5,USA
10361,2004-12-17,S24_4278,25,62.46,1561.5,Australia
10375,2005-02-03,S24_4278,43,100.0,10039.6,France
10386,2005-03-01,S24_4278,50,63.34,3167.0,Spain
10398,2005-03-30,S24_4278,45,78.25,3521.25,France
10401,2005-04-03,S24_4278,52,81.14,4219.28,USA
10416,2005-05-10,S24_4278,48,74.62,3581.76,Italy
10108,2003-03-03,S24_4620,31,68.71,2130.01,Philippines
10122,2003-05-08,S24_4620,29,71.14,2063.06,France
10135,2003-07-02,S24_4620,23,87.31,2008.13,USA
10147,2003-09-05,S24_4620,31,64.67,2004.77,USA
10159,2003-10-10,S24_4620,23,67.1,1543.3,USA
10169,2003-11-04,S24_4620,24,94.58,2269.92,Australia
10180,2003-11-11,S24_4620,28,71.14,1991.92,France
10191,2003-11-20,S24_4620,44,66.29,2916.76,Germany
10211,2004-01-15,S24_4620,22,92.16,2027.52,France
10225,2004-02-22,S24_4620,46,70.33,3235.18,Switzerland
10238,2004-04-09,S24_4620,22,93.77,2062.94,Denmark
10252,2004-05-26,S24_4620,38,87.31,3317.78,France
10264,2004-06-30,S24_4620,47,83.27,3913.69,USA
10276,2004-08-02,S24_4620,48,75.18,3608.64,USA
10287,2004-08-30,S24_4620,40,88.12,3524.8,Switzerland
10299,2004-09-30,S24_4620,32,80.84,2586.88,Finland
10310,2004-10-16,S24_4620,49,97.01,4753.49,Germany
10319,2004-11-03,S24_4620,43,85.69,3684.67,USA
10331,2004-11-17,S24_4620,41,100.0,5715.4,USA
10343,2004-11-24,S24_4620,30,100.0,3098.7,France
10355,2004-12-07,S24_4620,28,95.39,2670.92,Spain
10363,2005-01-06,S24_4620,43,100.0,5154.41,Finland
10378,2005-02-10,S24_4620,41,100.0,4894.17,Spain
10390,2005-03-04,S24_4620,30,82.42,2472.6,USA
10103,2003-01-29,S32_1268,31,100.0,3224.31,Norway
10114,2003-04-01,S32_1268,32,100.0,3667.52,France
10126,2003-05-28,S32_1268,43,96.31,4141.33,Spain
10140,2003-07-24,S32_1268,26,100.0,2829.58,USA
10151,2003-09-21,S32_1268,27,100.0,3068.55,Finland
10164,2003-10-21,S32_1268,24,100.0,2634.96,Austria
10175,2003-11-06,S32_1268,22,100.0,2436.72,UK
10184,2003-11-14,S32_1268,46,100.0,4607.36,Spain
10194,2003-11-25,S32_1268,37,97.27,3598.99,France
10207,2003-12-09,S32_1268,49,80.9,3964.1,USA
10217,2004-02-04,S32_1268,21,100.0,2244.9,Singapore
10229,2004-03-11,S32_1268,25,100.0,2793.0,USA
10245,2004-05-04,S32_1268,37,100.0,4133.64,USA
10259,2004-06-15,S32_1268,45,86.68,3900.6,Singapore
10270,2004-07-19,S32_1268,32,85.72,2743.04,Australia
10281,2004-08-19,S32_1268,29,82.83,2402.07,USA
10291,2004-09-08,S32_1268,26,83.79,2178.54,Sweden
10305,2004-10-13,S32_1268,28,100.0,3155.04,USA
10313,2004-10-22,S32_1268,27,87.64,2366.28,Canada
10324,2004-11-05,S32_1268,20,98.18,1963.6,USA
10335,2004-11-19,S32_1268,44,100.0,4746.28,USA
10348,2004-11-01,S32_1268,42,100.0,6386.94,Spain
10358,2004-12-10,S32_1268,41,100.0,4428.0,Spain
10371,2005-01-23,S32_1268,26,100.0,4044.04,USA
10382,2005-02-17,S32_1268,26,100.0,2708.42,USA
10411,2005-05-01,S32_1268,26,100.0,2904.72,Canada
10425,2005-05-31,S32_1268,41,86.68,3553.88,France
10107,2003-02-24,S32_1374,20,92.9,1858.0,USA
10120,2003-04-29,S32_1374,22,100.0,2461.36,Australia
10133,2003-06-27,S32_1374,23,100.0,2642.01,Spain
10145,2003-08-25,S32_1374,33,93.9,3098.7,USA
10168,2003-10-28,S32_1374,28,100.0,3244.36,USA
10188,2003-11-18,S32_1374,44,98.89,4351.16,Norway
10210,2004-01-12,S32_1374,46,79.91,3675.86,Japan
10223,2004-02-20,S32_1374,21,100.0,2475.27,Australia
10235,2004-04-02,S32_1374,41,100.0,4177.49,Canada
10250,2004-05-11,S32_1374,31,100.0,3282.28,USA
10263,2004-06-28,S32_1374,31,79.91,2477.21,USA
10275,2004-07-23,S32_1374,23,81.91,1883.93,France
10285,2004-08-27,S32_1374,37,98.89,3658.93,USA
10297,2004-09-16,S32_1374,26,100.0,2856.88,Ireland
10308,2004-10-15,S32_1374,24,79.91,1917.84,USA
10318,2004-11-02,S32_1374,47,100.0,5305.36,USA
10329,2004-11-15,S32_1374,45,63.91,2875.95,USA
10340,2004-11-24,S32_1374,55,100.0,6482.85,Spain
10353,2004-12-04,S32_1374,46,81.17,3733.82,USA
10363,2005-01-06,S32_1374,50,100.0,6576.5,Finland
10375,2005-02-03,S32_1374,37,100.0,6353.27,France
10387,2005-03-02,S32_1374,44,94.9,4175.6,Singapore
10401,2005-04-03,S32_1374,49,100.0,4992.61,USA
10416,2005-05-10,S32_1374,45,100.0,4764.6,Italy
10108,2003-03-03,S32_2206,27,43.45,1173.15,Philippines
10122,2003-05-08,S32_2206,31,44.66,1384.46,France
10135,2003-07-02,S32_2206,33,40.23,1327.59,USA
10145,2003-08-25,S32_2206,31,35.8,1109.8,USA
10159,2003-10-10,S32_2206,35,35.4,1239.0,USA
10169,2003-11-04,S32_2206,26,39.83,1035.58,Australia
10180,2003-11-11,S32_2206,34,45.46,1545.64,France
10190,2003-11-19,S32_2206,46,32.99,1517.54,Spain
10211,2004-01-15,S32_2206,41,42.24,1731.84,France
10224,2004-02-21,S32_2206,43,39.43,1695.49,France
10237,2004-04-05,S32_2206,26,40.23,1045.98,USA
10252,2004-05-26,S32_2206,36,48.28,1738.08,France
10264,2004-06-30,S32_2206,20,32.59,651.8,USA
10276,2004-08-02,S32_2206,27,36.61,988.47,USA
10285,2004-08-27,S32_2206,37,41.03,1518.11,USA
10299,2004-09-30,S32_2206,24,42.24,1013.76,Finland
10310,2004-10-16,S32_2206,36,43.05,1549.8,Germany
10319,2004-11-03,S32_2206,29,38.22,1108.38,USA
10331,2004-11-17,S32_2206,28,100.0,4102.56,USA
10343,2004-11-24,S32_2206,29,100.0,3713.16,France
10355,2004-12-07,S32_2206,38,39.83,1513.54,Spain
10364,2005-01-06,S32_2206,48,48.28,2317.44,France
10378,2005-02-10,S32_2206,40,82.46,3298.4,Spain
10390,2005-03-04,S32_2206,41,44.56,1826.96,USA
10403,2005-04-08,S32_2206,30,40.23,1206.9,UK
10104,2003-01-31,S32_2509,35,47.62,1666.7,Spain
10114,2003-04-01,S32_2509,28,55.73,1560.44,France
10127,2003-06-03,S32_2509,45,51.95,2337.75,USA
10141,2003-08-01,S32_2509,24,45.99,1103.76,Finland
10151,2003-09-21,S32_2509,41,63.85,2617.85,Finland
10165,2003-10-22,S32_2509,48,45.99,2207.52,Singapore
10175,2003-11-06,S32_2509,50,63.31,3165.5,UK
10184,2003-11-14,S32_2509,33,62.77,2071.41,Spain
10195,2003-11-25,S32_2509,32,43.29,1385.28,USA
10207,2003-12-09,S32_2509,27,60.06,1621.62,USA
10219,2004-02-10,S32_2509,35,55.19,1931.65,USA
10229,2004-03-11,S32_2509,23,54.11,1244.53,USA
10246,2004-05-05,S32_2509,35,48.7,1704.5,Spain
10259,2004-06-15,S32_2509,40,43.83,1753.2,Singapore
10271,2004-07-20,S32_2509,35,47.62,1666.7,USA
10281,2004-08-19,S32_2509,31,55.19,1710.89,USA
10292,2004-09-08,S32_2509,50,46.53,2326.5,USA
10305,2004-10-13,S32_2509,40,57.9,2316.0,USA
10313,2004-10-22,S32_2509,38,45.45,1727.1,Canada
10325,2004-11-05,S32_2509,38,100.0,8844.12,Norway
10335,2004-11-19,S32_2509,40,60.6,2424.0,USA
10349,2004-12-01,S32_2509,33,46.53,1535.49,USA
10359,2004-12-15,S32_2509,36,100.0,6358.68,France
10371,2005-01-23,S32_2509,20,66.47,1329.4,USA
10383,2005-02-22,S32_2509,32,53.18,1701.76,Spain
10394,2005-03-15,S32_2509,36,62.77,2259.72,Spain
10412,2005-05-03,S32_2509,19,48.7,925.3,Spain
10425,2005-05-31,S32_2509,11,43.83,482.13,France
10104,2003-01-31,S32_3207,49,65.87,3227.63,Spain
10116,2003-04-11,S32_3207,27,63.38,1711.26,Belgium
10127,2003-06-03,S32_3207,29,70.84,2054.36,USA
10142,2003-08-08,S32_3207,42,74.57,3131.94,USA
10152,2003-09-25,S32_3207,33,50.95,1681.35,Australia
10165,2003-10-22,S32_3207,44,53.44,2351.36,Singapore
10176,2003-11-06,S32_3207,22,64.0,1408.0,Italy
10184,2003-11-14,S32_3207,48,50.95,2445.6,Spain
10195,2003-11-25,S32_3207,33,54.68,1804.44,USA
10207,2003-12-09,S32_3207,45,56.55,2544.75,USA
10220,2004-02-12,S32_3207,20,52.82,1056.4,Ireland
10230,2004-03-15,S32_3207,46,60.9,2801.4,Germany
10247,2004-05-05,S32_3207,40,49.71,1988.4,Finland
10272,2004-07-20,S32_3207,45,64.63,2908.35,USA
10282,2004-08-20,S32_3207,36,59.65,2147.4,USA
10292,2004-09-08,S32_3207,31,67.73,2099.63,USA
10306,2004-10-14,S32_3207,46,50.33,2315.18,UK
10314,2004-10-22,S32_3207,35,66.49,2327.15,Denmark
10325,2004-11-05,S32_3207,28,100.0,5377.4,Norway
10336,2004-11-20,S32_3207,31,84.71,2626.01,France
10350,2004-12-02,S32_3207,27,100.0,4406.4,Spain
10359,2004-12-15,S32_3207,22,100.0,4301.22,France
10371,2005-01-23,S32_3207,30,99.55,2986.5,USA
10383,2005-02-22,S32_3207,44,36.07,1587.08,Spain
10394,2005-03-15,S32_3207,30,60.28,1808.4,Spain
10413,2005-05-05,S32_3207,24,49.71,1193.04,USA
10103,2003-01-29,S32_3522,45,75.63,3403.35,Norway
10113,2003-03-26,S32_3522,23,68.52,1575.96,USA
10126,2003-05-28,S32_3522,26,62.7,1630.2,Spain
10140,2003-07-24,S32_3522,28,60.76,1701.28,USA
10150,2003-09-19,S32_3522,49,58.18,2850.82,Singapore
10164,2003-10-21,S32_3522,49,54.94,2692.06,Austria
10175,2003-11-06,S32_3522,29,74.98,2174.42,UK
10183,2003-11-13,S32_3522,49,64.64,3167.36,USA
10194,2003-11-25,S32_3522,39,54.94,2142.66,France
10206,2003-12-05,S32_3522,36,58.82,2117.52,Canada
10217,2004-02-04,S32_3522,39,62.05,2419.95,Singapore
10229,2004-03-11,S32_3522,30,73.04,2191.2,USA
10245,2004-05-04,S32_3522,44,69.16,3043.04,USA
10258,2004-06-15,S32_3522,20,61.41,1228.2,Japan
